AuctId,Bid,Time,Length
3015549707,207.5,0.5172,7
3015549707,211.05,2.87432,7
3015549707,213.55,2.87465,7
3015549707,217.5,6.06719,7
3015549707,232.5,6.50023,7
3015549707,250,6.50053,7
3015549707,255,6.62748,7
3015592850,179.99,4.69862,5
3015592850,182.49,4.74007,5
3015592850,200.21,4.74199,5
3015592850,202.71,4.74309,5
3015592850,212.5,4.77502,5
3015592850,218.01,4.89947,5
3015592850,223.01,4.93147,5
3015592850,231.02,4.9997,5
3015594808,245,6.76354,7
3015632013,20,0.90764,7
3015632013,31,1.90485,7
3015632013,33,2.60874,7
3015632013,51,3.41521,7
3015632013,56,3.78184,7
3015632013,76,4.22757,7
3015632013,78,4.22803,7
3015632013,81,5.04565,7
3015632013,102.5,5.26434,7
3015632013,122.5,5.26462,7
3015632013,132.5,5.45132,7
3015632013,135,6.25962,7
3015632013,137.5,6.27205,7
3015632013,142.5,6.29359,7
3015632013,147.5,6.29517,7
3015632013,152.5,6.296,7
3015632013,155,6.41405,7
3015632013,157.5,6.41427,7
3015632013,160,6.7398,7
3015632013,162.5,6.74765,7
3015632013,167.5,6.75466,7
3015632013,185.76,6.75527,7
3015632013,195.92,6.76252,7
3015632013,200,6.82696,7
3015632013,202.5,6.82789,7
3015632013,210,6.99013,7
3015632013,212.5,6.99895,7
3015632013,215.03,6.99987,7
3015682701,1,0.1436,7
3015682701,50,0.14571,7
3015682701,5.56,1.00125,7
3015682701,10.61,1.00142,7
3015682701,15.61,1.00153,7
3015682701,16.72,2.82642,7
3015682701,26,4.26211,7
3015682701,36,4.26248,7
3015682701,41,4.27869,7
3015682701,46,4.45618,7
3015682701,50,4.45642,7
3015682701,51,4.45858,7
3015682701,51,4.45899,7
3015682701,51,4.45917,7
3015682701,56,5.26561,7
3015682701,69.09,5.83612,7
3015682701,102.5,5.99779,7
3015682701,122.5,6.45122,7
3015682701,127.5,6.45162,7
3015682701,137.5,6.65911,7
3015682701,142.5,6.8078,7
3015682701,152.5,6.81037,7
3015682701,167.5,6.82323,7
3015682701,175,6.92718,7
3015682701,177.5,6.92729,7
3015682701,180,6.92924,7
3015682701,182.5,6.92944,7
3015682701,185,6.93584,7
3015682701,187.5,6.93691,7
3015682701,190.5,6.95376,7
3015682701,196.51,6.96257,7
3015682701,199.01,6.96318,7
3015682701,204.5,6.96382,7
3015682701,209.5,6.96424,7
3015682701,214.5,6.99248,7
3015682701,220,6.99289,7
3015682701,222.5,6.99346,7
3015694920,200,1.98684,3
3015694920,230,1.98703,3
3015694920,230,1.98719,3
3015694920,230,1.98726,3
3015694920,230,1.98734,3
3015694920,232.5,2.9666,3
3015706019,255,10.02567,10
3015710025,215,0.85899,3
3015710025,222.5,2.94147,3
3015710025,227.5,2.98255,3
3015710025,232.5,2.98287,3
3015710025,237.5,2.98312,3
3015710025,240,2.98328,3
3015710025,242.5,2.98341,3
3015710036,215,6.77983,7
3015710036,220,6.91343,7
3015710036,239,6.91361,7
3015710036,244.5,6.91402,7
3015710036,252,6.92116,7
3015710036,257,6.99836,7
3015710036,262,6.99983,7
3015710047,215,3.00468,5
3015710047,232.5,4.04897,5
3015710047,242.51,4.04951,5
3015710047,247.5,4.9205,5
3015710047,250.01,4.97602,5
3015710047,255.01,4.99244,5
3015826410,150,4.85507,7
3015826410,152.5,5.32525,7
3015826410,161,6.03135,7
3015826410,163.5,6.28274,7
3015826410,174.5,6.35611,7
3015826410,184.5,6.41696,7
3015826410,197,6.41781,7
3015826410,203.21,6.75657,7
3015826410,212.5,6.89115,7
3015826410,224.05,6.90593,7
3015826410,227.5,6.91686,7
3015826410,232.5,6.95512,7
3015860830,259,2.66885,3
3015860830,264,2.6891,3
3015860830,269,2.69302,3
3015860830,274,2.9794,3
3015898779,215,6.89859,7
3015898779,232,6.96365,7
3015898779,234.5,6.96547,7
3015898779,255,6.99326,7
3015909210,1,0.43182,3
3015909210,190,0.43228,3
3015909210,190,0.43278,3
3015909210,51.42,0.95449,3
3015909210,182.5,1.72565,3
3015909210,192.5,2.92064,3
3015909210,192.5,2.92083,3
3015909210,202.5,2.93228,3
3015909210,202.5,2.93279,3
3015909210,222.5,2.97315,3
3015909534,1,0.95328,5
3015909534,51.42,2.05659,5
3015909534,56,2.79079,5
3015909534,152.5,3.81794,5
3015909534,178.5,4.74556,5
3015909534,194.5,4.80769,5
3015909534,202.5,4.83564,5
3015909534,207.5,4.96809,5
3015909790,1,0.57626,7
3015909790,23.08,0.67926,7
3015909790,102.5,2.05663,7
3015909790,152.5,4.7456,7
3015909790,157.5,6.17481,7
3015909790,175.5,6.66141,7
3015909790,178.5,6.66975,7
3015909790,200.02,6.67683,7
3015909790,202.52,6.67698,7
3015909790,207.5,6.92166,7
3015915692,9.99,0.4322,7
3015915692,66.49,0.51229,7
3015915692,76,0.51317,7
3015915692,79,1.81964,7
3015915692,81.5,1.8199,7
3015915692,84.55,1.82021,7
3015915692,87,1.82047,7
3015915692,89,1.82094,7
3015915692,91,1.82193,7
3015915692,94.5,2.3538,7
3015915692,97,2.35394,7
3015915692,103.99,4.68653,7
3015915692,122.5,5.33977,7
3015915692,138,5.65885,7
3015915692,167.5,5.89437,7
3015915692,197.5,6.63738,7
3015915692,200,6.63756,7
3015915692,202.5,6.63795,7
3015915692,207.5,6.78914,7
3015915692,217.5,6.82845,7
3015915692,220,6.92582,7
3015942588,25,0.03309,5
3015942588,31,0.47865,5
3015942588,36.01,1.53979,5
3015942588,41,1.53988,5
3015942588,46,1.54,5
3015942588,56,1.54012,5
3015942588,71,2.17205,5
3015942588,102.5,2.17215,5
3015942588,122.5,2.17227,5
3015942588,142.5,3.42495,5
3015942588,152.5,3.82659,5
3015942588,162.5,3.82764,5
3015942588,184.01,4.12078,5
3015942588,192.5,4.39124,5
3015942588,200,4.39144,5
3015942588,200,4.39146,5
3015942588,202.5,4.39169,5
3015942588,202.5,4.39213,5
3015958025,0.01,0.2975,3
3015958025,10.5,0.37124,3
3015958025,36,0.45475,3
3015958025,41,0.45485,3
3015958025,46,0.45494,3
3015958025,50,0.45502,3
3015958025,51,0.45513,3
3015958025,52,1.66078,3
3015958025,53,1.66377,3
3015958025,61,1.92877,3
3015958025,75,2.11196,3
3015958025,76,2.13049,3
3015958025,91,2.17505,3
3015958025,102.5,2.17517,3
3015958025,182.51,2.42383,3
3015958025,202.51,2.42405,3
3015958025,217.51,2.42421,3
3015958025,220.01,2.42454,3
3015958025,222.51,2.64969,3
3015958025,226.03,2.92891,3
3016035790,9.99,1.81968,7
3016035790,10.5,3.36622,7
3016035790,12.5,3.97502,7
3016035790,15,4.03409,7
3016035790,15.5,5.00096,7
3016035790,17.55,5.43135,7
3016035790,159,5.48086,7
3016035790,161.5,6.72132,7
3016035790,161.5,6.84896,7
3016035790,164.01,6.86454,7
3016035790,197.5,6.92873,7
3016126751,0.01,0.22654,7
3016126751,1,0.67455,7
3016126751,1.25,0.67738,7
3016126751,36,1.43823,7
3016126751,41.5,2.54909,7
3016126751,103.5,4.48497,7
3016126751,175.01,4.50507,7
3016126751,177.51,4.5056,7
3016126751,199.01,6.36197,7
3016126751,201.51,6.36226,7
3016126751,210,6.98626,7
3016126751,212.5,7.03205,7
3016175144,0.01,0.12873,7
3016175144,0.06,0.3228,7
3016175144,0.16,0.33113,7
3016175144,1,0.33139,7
3016175144,1.25,0.33152,7
3016175144,1.75,1.38074,7
3016175144,2.25,1.4286,7
3016175144,10.5,1.42883,7
3016175144,20.5,1.42896,7
3016175144,29.6,1.49498,7
3016175144,51,1.73289,7
3016175144,61,1.96273,7
3016175144,71,1.96292,7
3016175144,100.6,2.29369,7
3016175144,103.1,3.39132,7
3016175144,142.5,3.76382,7
3016175144,150,5.51554,7
3016175144,152.5,5.51564,7
3016175144,162.5,5.87045,7
3016175144,177.5,5.9023,7
3016175144,182.5,5.90237,7
3016175144,192.5,5.90242,7
3016175144,200,5.90249,7
3016175144,202.5,5.90255,7
3016175144,205,6.06353,7
3016175144,207.5,6.06383,7
3016175144,210,6.07976,7
3016175144,212.5,6.07985,7
3016175144,215,6.4849,7
3016175144,220.5,6.52703,7
3016175144,227.5,6.52714,7
3016175144,232.5,6.52721,7
3016175144,235,6.52741,7
3016175144,237.5,7.04082,7
3016189459,1,0.78208,7
3016189459,26.32,1.31515,7
3016189459,50,3.53581,7
3016189459,51,3.53602,7
3016189459,52.01,4.33361,7
3016189459,81.01,5.13919,7
3016189459,122.5,5.24494,7
3016189459,127.5,5.25281,7
3016189459,147.5,5.60337,7
3016189459,152.5,6.31421,7
3016189459,202.5,6.98791,7
3016189459,210.21,6.99209,7
3016217050,1,0.27235,7
3016217050,1.25,0.61365,7
3016217050,20.5,0.70763,7
3016217050,46,0.90623,7
3016217050,50,3.52657,7
3016217050,51,3.85868,7
3016217050,61,3.91053,7
3016217050,63,4.14939,7
3016217050,103.5,4.47006,7
3016217050,154,4.84843,7
3016217050,177.5,5.61632,7
3016217050,192.5,6.17311,7
3016217050,202.5,6.95124,7
3016217050,207.5,7.03231,7
3016217050,232.5,7.0341,7
3016239658,0.01,0.07406,7
3016239658,0.11,0.15948,7
3016239658,1.25,0.53363,7
3016239658,20.5,0.56446,7
3016239658,31,0.5809,7
3016239658,50,2.01507,7
3016239658,51,2.17576,7
3016239658,61,3.14176,7
3016239658,142.5,3.51277,7
3016239658,147.5,5.57955,7
3016239658,152.5,5.62229,7
3016239658,157.5,5.83109,7
3016239658,162.5,5.83116,7
3016239658,167.5,5.83123,7
3016239658,172.5,5.83128,7
3016239658,177.5,5.83139,7
3016239658,182.5,5.83146,7
3016239658,187.5,5.83154,7
3016239658,192.5,5.83164,7
3016239658,197.5,5.83174,7
3016239658,200,5.83181,7
3016239658,202.5,5.8319,7
3016239658,205,6.1853,7
3016239658,210,6.27858,7
3016239658,212.5,6.27867,7
3016239658,215,6.70567,7
3016239658,217.5,6.70639,7
3016239658,220,6.79623,7
3016239658,222.5,6.83478,7
3016239658,225,6.83597,7
3016239658,227.5,6.99773,7
3016239658,249.5,7.04138,7
3016267319,0.01,0.09804,7
3016267319,0.06,0.11035,7
3016267319,6.17,0.44252,7
3016267319,20.5,0.47693,7
3016267319,31,0.73652,7
3016267319,36,1.95389,7
3016267319,41,2.07424,7
3016267319,45,2.07633,7
3016267319,46,2.07649,7
3016267319,47,3.48791,7
3016267319,50,3.69733,7
3016267319,51,3.89105,7
3016267319,61,4.37861,7
3016267319,76,4.37896,7
3016267319,81,4.37936,7
3016267319,88,4.37962,7
3016267319,89.89,4.41789,7
3016267319,91.9,4.49829,7
3016267319,100,4.95613,7
3016267319,102.5,5.17598,7
3016267319,112.5,5.53102,7
3016267319,117.5,5.56098,7
3016267319,122.5,5.5611,7
3016267319,127.5,5.56118,7
3016267319,132.5,5.56124,7
3016267319,142.5,5.56132,7
3016267319,147.5,5.56139,7
3016267319,152.5,5.56146,7
3016267319,157.5,5.56159,7
3016267319,162.5,5.56167,7
3016267319,172.5,5.56174,7
3016267319,177.5,5.56204,7
3016267319,200,5.5631,7
3016267319,202.5,5.56316,7
3016267319,207.5,5.72443,7
3016267319,210,5.7391,7
3016267319,212.5,5.73925,7
3016267319,220,6.87881,7
3016267319,222.5,6.87932,7
3016267319,225.43,7.01238,7
3016267319,230.43,7.02975,7
3016267319,235.43,7.03045,7
3016267319,243.02,7.03458,7
3016267319,243.02,7.03718,7
3016329182,215,0.49328,5
3016329182,218.5,0.51245,5
3016329182,223.5,4.34487,5
3016329182,228.5,4.3452,5
3016329182,233.5,4.34618,5
3016329182,238.5,4.3464,5
3016329182,243.5,4.34656,5
3016329182,246,4.34667,5
3016329182,248.5,4.42201,5
3016329182,251,4.46682,5
3016330514,249.99,0.09729,5
3016342324,0.01,0.0976,7
3016342324,0.15,0.10179,7
3016342324,1.1,0.10192,7
3016342324,1.35,0.13372,7
3016342324,1.85,0.18839,7
3016342324,5.5,0.19997,7
3016342324,6.5,0.95333,7
3016342324,8.5,0.95348,7
3016342324,10.5,1.26166,7
3016342324,15.5,1.26384,7
3016342324,17.5,1.264,7
3016342324,20.5,1.26412,7
3016342324,26,1.36218,7
3016342324,31,1.36228,7
3016342324,33,1.36404,7
3016342324,36,1.36413,7
3016342324,41,1.36524,7
3016342324,46,1.36716,7
3016342324,51,1.36727,7
3016342324,53.25,2.7669,7
3016342324,56,2.88928,7
3016342324,71,3.01529,7
3016342324,76,3.41193,7
3016342324,81,3.9262,7
3016342324,102.5,4.36668,7
3016342324,122.5,5.89953,7
3016342324,130,6.0617,7
3016342324,137.5,6.06183,7
3016342324,143.61,6.13235,7
3016342324,177.5,6.24788,7
3016342324,187.5,6.24833,7
3016342324,192.5,6.38689,7
3016342324,200.01,6.71983,7
3016342324,202.51,6.87578,7
3016342324,205.5,7.03534,7
3016342324,228,7.04113,7
3016342535,0.01,0.09606,3
3016342535,1.25,0.10574,3
3016342535,2.25,0.1216,3
3016342535,3.25,0.12169,3
3016342535,5.03,0.12179,3
3016342535,5.53,0.18725,3
3016342535,6.03,0.25685,3
3016342535,7.5,0.34222,3
3016342535,11.5,0.34247,3
3016342535,24.1,0.42093,3
3016342535,29.6,0.4215,3
3016342535,35,0.42198,3
3016342535,41,0.94405,3
3016342535,50,0.94465,3
3016342535,51,0.9449,3
3016342535,52,1.00012,3
3016342535,56.01,1.00834,3
3016342535,59,1.3009,3
3016342535,61,1.30103,3
3016342535,66,1.30118,3
3016342535,71,1.3013,3
3016342535,76,1.30142,3
3016342535,80,1.30156,3
3016342535,81,1.30167,3
3016342535,86,1.49192,3
3016342535,91,1.68351,3
3016342535,102.5,1.68366,3
3016342535,107.5,2.05017,3
3016342535,152.5,2.09465,3
3016342535,178.51,2.1937,3
3016342535,187.5,2.49252,3
3016342535,192.5,2.83142,3
3016342535,202.5,2.84728,3
3016342535,217.5,2.84933,3
3016342535,222.5,2.85044,3
3016342535,225.01,2.89631,3
3016342535,227.51,2.91331,3
3016342535,231.05,2.92366,3
3016342535,233.55,2.99828,3
3016342535,240,2.99837,3
3016342535,242.5,2.99904,3
3016342535,245.3,2.99943,3
3016342535,247.8,2.99956,3
3016384270,9.99,0.28953,3
3016384270,31,0.50344,3
3016384270,51,1.20469,3
3016384270,61,1.20501,3
3016384270,70,1.20525,3
3016384270,102.5,1.81757,3
3016384270,112.5,1.90979,3
3016384270,117.5,1.90998,3
3016384270,150,1.91111,3
3016384270,152.5,1.91128,3
3016384270,155,2.09784,3
3016384270,202.5,2.25087,3
3016384270,207.5,2.27106,3
3016384270,212.5,2.2712,3
3016384270,217.5,2.68098,3
3016384270,222.5,2.69066,3
3016384270,232.57,2.83444,3
3016384270,242.57,2.83917,3
3016384270,248.5,2.99966,3
3016384507,9.99,0.02477,3
3016384507,15.5,0.11569,3
3016384507,26,0.20993,3
3016384507,41,0.21042,3
3016384507,46,1.45738,3
3016384507,51,1.55141,3
3016384507,61,1.58304,3
3016384507,66,1.58328,3
3016384507,76,1.69946,3
3016384507,102.5,1.7974,3
3016384507,107.5,1.91836,3
3016384507,122.5,1.91847,3
3016384507,127.5,2.20744,3
3016384507,127.5,2.54944,3
3016384507,177.5,2.66709,3
3016384507,187.49,2.71994,3
3016384507,212.5,2.73471,3
3016384507,217.5,2.73497,3
3016384507,222.5,2.73539,3
3016384507,235.5,2.89627,3
3016384507,240.07,2.89654,3
3016384507,242.57,2.97771,3
3016384507,247.5,2.97859,3
3016384507,257,2.98103,3
3016384507,265,2.98126,3
3016384507,270,2.99825,3
3016385067,9.99,0.11176,3
3016385067,102.5,0.65369,3
3016385067,177.5,1.94803,3
3016385067,182.5,1.94833,3
3016385067,200.01,2.23096,3
3016385067,202.51,2.23112,3
3016385067,207.5,2.63727,3
3016385067,222.5,2.66809,3
3016385067,232.5,2.82103,3
3016385067,242.01,2.89637,3
3016385067,244.51,2.91896,3
3016385067,247.5,2.98309,3
3016385067,250.04,2.98461,3
3016385067,255.04,2.98484,3
3016385067,260.04,2.99863,3
3016405508,215,7.00925,7
3016419068,1,0.06671,7
3016419068,76,0.72284,7
3016419068,81,1.85656,7
3016419068,89,4.08502,7
3016419068,90.45,4.45715,7
3016419068,93,6.12638,7
3016419068,95,6.12652,7
3016419068,96,6.4097,7
3016419068,102.5,6.58468,7
3016419068,107.5,6.58497,7
3016419068,122.5,6.5851,7
3016419068,140,6.58524,7
3016419068,142.5,6.71513,7
3016419068,151.5,6.76063,7
3016419068,157.5,6.76079,7
3016419068,160,6.76091,7
3016419068,162.5,6.95073,7
3016419068,174.37,7.01927,7
3016419068,185.51,7.0244,7
3016419068,191.51,7.04138,7
3016419068,202.5,7.04161,7
3016427640,99.99,0.11058,5
3016427640,100.01,0.11112,5
3016427640,102.51,2.58554,5
3016427640,107.5,2.63987,5
3016427640,118.03,3.4088,5
3016427640,140,3.60758,5
3016427640,142.5,3.60772,5
3016427640,150,3.74791,5
3016427640,152.5,3.74818,5
3016427640,162.5,4.04019,5
3016427640,192.5,4.51124,5
3016427640,202.5,4.51152,5
3016427640,212.5,4.59537,5
3016427640,220,4.59572,5
3016427640,222.5,4.59588,5
3016427640,227.5,4.69755,5
3016427640,237.5,4.99885,5
3016427640,242.5,4.99936,5
3016427640,245,4.99964,5
3016429446,100,0.78557,5
3016429446,122.5,2.57903,5
3016429446,127.5,2.5792,5
3016429446,152.5,3.06822,5
3016429446,169.49,3.06844,5
3016429446,177.5,4.7955,5
3016429446,182.5,4.81499,5
3016429446,187.5,4.8152,5
3016429446,190.5,4.81544,5
3016429446,193,4.98648,5
3016436237,0.01,0.18895,7
3016436237,34.33,0.44396,7
3016436237,41,0.98742,7
3016436237,43,2.00657,7
3016436237,91,2.45479,7
3016436237,142.5,3.7606,7
3016436237,151.5,4.75831,7
3016436237,177.5,5.87436,7
3016436237,202.5,6.82124,7
3016436237,220.01,6.92295,7
3016436237,222.51,6.94847,7
3016436237,227.5,7.03942,7
3016436237,244,7.04056,7
3016436237,250,7.04109,7
3016436237,255,7.04135,7
3016458866,1,0.72645,3
3016458866,20.5,1.14325,3
3016458866,76,1.48029,3
3016458866,82,2.36728,3
3016458866,152.5,2.49402,3
3016458866,157.5,2.60582,3
3016458866,172.5,2.79726,3
3016458866,178,2.8417,3
3016458866,187.5,2.84204,3
3016458866,197.5,2.8428,3
3016458866,212.5,2.84322,3
3016459024,1,1.41985,5
3016459024,3.49,2.6067,5
3016459024,51,2.98378,5
3016459024,76,4.04034,5
3016459024,100,4.0414,5
3016459024,102.5,4.23571,5
3016459024,132.5,4.38693,5
3016459024,132.5,4.38876,5
3016459024,162.5,4.41156,5
3016459024,182.5,4.87458,5
3016459024,187.5,4.97578,5
3016459024,190,4.97589,5
3016459024,192.5,4.97597,5
3016459024,192.5,4.99889,5
3016459024,195,4.99966,5
3016459024,197.5,4.99994,5
3016587753,0.01,0.07718,7
3016587753,2.83,0.13116,7
3016587753,5.5,0.13396,7
3016587753,10.5,0.16854,7
3016587753,15.5,0.16876,7
3016587753,20.5,0.1689,7
3016587753,23.25,0.16904,7
3016587753,31,0.19719,7
3016587753,35,0.1973,7
3016587753,36,0.19752,7
3016587753,41,0.39524,7
3016587753,46,0.63939,7
3016587753,51,1.90144,7
3016587753,55.63,1.90396,7
3016587753,56.63,1.90436,7
3016587753,61,2.8561,7
3016587753,88.77,3.08273,7
3016587753,102.5,3.84843,7
3016587753,152.5,4.96458,7
3016587753,177.5,4.96485,7
3016587753,184.31,6.08628,7
3016587753,200,6.50751,7
3016587753,202.5,6.88792,7
3016587753,212.5,6.90135,7
3016587753,217.5,6.90266,7
3016587753,220,6.90287,7
3016587753,222.5,6.90308,7
3016587753,225,6.90346,7
3016587753,227.5,6.93743,7
3016587753,233.5,6.96428,7
3016587753,242.5,7.04014,7
3016587753,250,7.04058,7
3016587753,255,7.04115,7
3016610859,1,0.46868,7
3016610859,100,0.78219,7
3016610859,102.5,1.11396,7
3016610859,102.5,1.11427,7
3016610859,102.5,3.11873,7
3016610859,102.5,3.11892,7
3016610859,102.5,3.11911,7
3016610859,102.5,3.1205,7
3016610859,102.5,3.12064,7
3016610859,127.5,5.03617,7
3016610859,153,6.00726,7
3016610859,192.29,6.67534,7
3016610859,192.29,6.67543,7
3016610859,202.5,6.89219,7
3016610859,221.5,6.89328,7
3016623337,50,0.119,3
3016623337,56,1.06959,3
3016623337,76,1.0697,3
3016623337,91,1.0698,3
3016623337,103.5,1.06994,3
3016623337,108.5,1.8069,3
3016623337,153.5,1.98771,3
3016623337,162.5,2.18675,3
3016623337,167.5,2.18738,3
3016623337,222.5,2.4117,3
3016623337,227.5,2.41189,3
3016623337,230,2.95491,3
3016623337,232.5,2.98278,3
3016624438,1,0.02671,10
3016624438,34.33,0.05824,10
3016624438,51,0.10973,10
3016624438,61,0.11013,10
3016624438,71,0.11043,10
3016624438,76,0.11093,10
3016624438,100,0.18322,10
3016624438,102.5,0.1842,10
3016624438,102.5,0.18512,10
3016624438,127.5,0.30266,10
3016624438,127.5,0.30304,10
3016624438,201.5,6.56752,10
3016624438,201.5,6.58104,10
3016624438,230,8.3373,10
3016624438,232.5,8.33765,10
3016624438,237.5,8.51376,10
3016624438,255,9.88392,10
3016624438,265,9.88422,10
3016624438,270,9.88477,10
3016651485,1,0.17799,3
3016651485,1.25,0.19003,3
3016651485,3.49,0.24082,3
3016651485,6.5,0.80777,3
3016651485,15.5,1.30619,3
3016651485,20.5,1.30703,3
3016651485,26,1.42418,3
3016651485,81,1.61554,3
3016651485,81,1.61583,3
3016651485,81,1.61619,3
3016651485,102.51,2.36869,3
3016651485,127.51,2.36895,3
3016651485,133.5,2.73627,3
3016651485,157.5,2.73734,3
3016651485,177.5,2.73759,3
3016651485,187.5,2.73774,3
3016651485,193.51,2.78845,3
3016651485,200,2.96668,3
3016651485,202.5,2.96691,3
3016651485,202.5,2.9673,3
3016660705,249.99,5.0287,5
3016660705,252.49,5.04154,5
3016710166,0.01,0.10956,3
3016710166,26,0.14546,3
3016710166,29.6,0.15568,3
3016710166,34.6,0.15595,3
3016710166,41,0.27235,3
3016710166,43,0.27248,3
3016710166,46,0.27258,3
3016710166,51,0.3926,3
3016710166,102.5,0.43733,3
3016710166,152.5,0.79824,3
3016710166,157.5,1.04795,3
3016710166,160,1.83581,3
3016710166,162.5,2.34712,3
3016710166,167.5,2.36196,3
3016710166,172.5,2.42284,3
3016710166,182.5,2.61866,3
3016710166,192.5,2.61883,3
3016710166,202.51,2.71105,3
3016710166,212.5,2.90128,3
3016710166,215,2.90311,3
3016710166,217.5,2.95378,3
3016710166,222.5,2.9675,3
3016710166,227.5,2.99902,3
3016710166,232.5,2.99968,3
3016727355,0.01,0.20966,7
3016727355,1.75,0.73308,7
3016727355,51,0.94785,7
3016727355,76,2.27133,7
3016727355,102.51,3.34615,7
3016727355,140,4.32718,7
3016727355,142.5,4.70214,7
3016727355,145,5.04215,7
3016727355,169.16,5.2726,7
3016727355,184.39,6.43727,7
3016727355,189.39,6.54478,7
3016727355,194.39,6.54542,7
3016727355,202.5,6.54612,7
3016727355,212.5,6.57016,7
3016727355,217.5,6.57184,7
3016727355,220,6.86531,7
3016727355,222.5,6.98756,7
3016727355,232.5,7.03314,7
3016727355,236.91,7.03627,7
3016727355,242.5,7.04115,7
3016752852,0.01,0.05564,5
3016752852,51,0.14995,5
3016752852,100,0.15443,5
3016752852,102.5,0.19179,5
3016752852,135.84,1.71043,5
3016752852,152.5,1.71066,5
3016752852,167.92,2.05061,5
3016752852,181.38,2.50962,5
3016752852,193.71,3.89231,5
3016752852,200.52,4.75399,5
3016752852,203.02,4.93634,5
3016752852,206.5,5.02898,5
3016752852,211.5,5.03178,5
3016752852,216.5,5.03226,5
3016752852,222.5,5.03271,5
3016752852,226.5,5.03603,5
3016752852,234,5.04043,5
3016752852,237.5,5.04074,5
3016752852,242.5,5.04131,5
3016752852,245,5.04145,5
3016770041,0.01,0.17809,7
3016770041,50,0.17845,7
3016770041,50,0.19036,7
3016770041,51,0.191,7
3016770041,51,0.19106,7
3016770041,51,0.19113,7
3016770041,61,0.80211,7
3016770041,61,0.80229,7
3016770041,61,0.80274,7
3016770041,91,1.83567,7
3016770041,127.5,2.0378,7
3016770041,132.5,2.03824,7
3016770041,138.48,2.04859,7
3016770041,147.5,3.64025,7
3016770041,151,4.58823,7
3016770041,153.5,4.82696,7
3016770041,157.5,4.83613,7
3016770041,160.5,4.83914,7
3016770041,175,5.01818,7
3016770041,177.5,5.85036,7
3016770041,180,5.85285,7
3016770041,182.5,5.93898,7
3016770041,187.5,6.19241,7
3016770041,192.5,6.19271,7
3016770041,197.5,6.19288,7
3016770041,202.5,6.68278,7
3016770041,210,6.90187,7
3016770041,212.5,6.90304,7
3016770041,220,6.90689,7
3016770041,222.5,6.90726,7
3016770041,225,6.97863,7
3016770041,227.5,6.97896,7
3016771147,0.01,0.0711,7
3016771147,5.5,0.54705,7
3016771147,10.5,0.59729,7
3016771147,51,0.76197,7
3016771147,76,2.08481,7
3016771147,78,3.15944,7
3016771147,142.5,3.22049,7
3016771147,169.16,4.85718,7
3016771147,182.5,6.38471,7
3016771147,192.5,6.38493,7
3016771147,200,6.38513,7
3016771147,202.5,6.39856,7
3016771147,212.5,6.8355,7
3016771147,228.01,6.90105,7
3016771147,250,6.9339,7
3016771147,255,6.93443,7
3016795551,0.01,0.09608,7
3016795551,9.6,0.46613,7
3016795551,51,0.49106,7
3016795551,71,0.63171,7
3016795551,93,0.63184,7
3016795551,102.5,3.90243,7
3016795551,112.5,3.90257,7
3016795551,117.5,3.90274,7
3016795551,122.5,3.90285,7
3016795551,132.5,3.90294,7
3016795551,142.5,4.77667,7
3016795551,152.5,5.98977,7
3016795551,158.5,5.99031,7
3016795551,169.16,5.99156,7
3016795551,174.16,6.04385,7
3016795551,177.5,6.77512,7
3016795551,202.5,6.85029,7
3016795551,212.5,6.86959,7
3016795551,222.51,7.02775,7
3016795551,225.01,7.02795,7
3016806887,199.99,1.85468,5
3016806887,202.5,2.31628,5
3016806887,205.01,4.67282,5
3016806887,207.51,4.89407,5
3016806887,222,4.93566,5
3016806887,224.5,4.93699,5
3016806887,240.28,4.9431,5
3016806887,245,4.96282,5
3016806887,247.5,5.03628,5
3016832602,100,1.50325,7
3016832602,122.5,4.49574,7
3016832602,132.5,5.7201,7
3016832602,142.5,5.72168,7
3016832602,152.5,5.72242,7
3016832602,174,5.87718,7
3016832602,182.5,6.8539,7
3016832602,192,6.86527,7
3016881819,0.01,0.08218,7
3016881819,1.25,0.13534,7
3016881819,5.5,0.1355,7
3016881819,10.5,0.13571,7
3016881819,20.5,0.13593,7
3016881819,51,0.13686,7
3016881819,60,0.16691,7
3016881819,61,0.16753,7
3016881819,71,0.44597,7
3016881819,75,0.44784,7
3016881819,76,0.44801,7
3016881819,78,2.48233,7
3016881819,80,2.88207,7
3016881819,81,3.30757,7
3016881819,102.5,3.46453,7
3016881819,142.5,4.19017,7
3016881819,162.5,4.41,7
3016881819,166.66,6.28459,7
3016881819,169.16,6.28488,7
3016881819,171.66,6.43036,7
3016881819,181.66,6.48211,7
3016881819,189.66,6.48343,7
3016881819,192.16,6.48461,7
3016881819,202.66,6.48741,7
3016881819,208.16,6.5534,7
3016881819,210.66,6.5538,7
3016881819,213.16,6.78475,7
3016881819,215.66,6.88132,7
3016881819,218.16,6.89919,7
3016881819,223.16,6.93459,7
3016881819,225.66,6.93524,7
3016881819,228.16,6.97286,7
3016881819,230.66,7.04117,7
3016882089,0.01,0.08106,5
3016882089,0.11,0.12157,5
3016882089,0.21,0.12186,5
3016882089,20.5,0.12676,5
3016882089,41,0.12691,5
3016882089,51,0.12703,5
3016882089,60,0.13579,5
3016882089,61,0.37157,5
3016882089,62,1.1733,5
3016882089,102.5,1.40381,5
3016882089,107.5,2.09231,5
